concept_id,concept_name,works_count,total_works,pct_of_all,mode,threshold
https://openalex.org/C186370098,Energy (signal processing),170,63202,0.27,any,0.4
https://openalex.org/C2778334786,Variation (astronomy),170,63202,0.27,any,0.4
https://openalex.org/C2780586970,Popularity,168,63202,0.27,any,0.4
https://openalex.org/C152877465,Regression analysis,168,63202,0.27,any,0.4
https://openalex.org/C54170458,Voxel,168,63202,0.27,any,0.4
https://openalex.org/C185429906,Estimator,167,63202,0.26,any,0.4
https://openalex.org/C160920958,Synthetic data,167,63202,0.26,any,0.4
https://openalex.org/C2776230583,Spoken language,166,63202,0.26,any,0.4
https://openalex.org/C157486923,String (physics),165,63202,0.26,any,0.4
https://openalex.org/C113238511,k-nearest neighbors algorithm,165,63202,0.26,any,0.4
https://openalex.org/C176982825,Lexical analysis,164,63202,0.26,any,0.4
https://openalex.org/C197323446,Oversampling,164,63202,0.26,any,0.4
https://openalex.org/C67203356,Reinforcement,164,63202,0.26,any,0.4
https://openalex.org/C2776650193,Obstacle,163,63202,0.26,any,0.4
https://openalex.org/C2781181686,Coherence (philosophical gambling strategy),162,63202,0.26,any,0.4
https://openalex.org/C189950617,Property (philosophy),162,63202,0.26,any,0.4
https://openalex.org/C74296488,End-to-end principle,161,63202,0.25,any,0.4
https://openalex.org/C7149132,Forgetting,161,63202,0.25,any,0.4
https://openalex.org/C2987255567,Knowledge graph,161,63202,0.25,any,0.4
https://openalex.org/C101468663,Modular design,161,63202,0.25,any,0.4
https://openalex.org/C48007421,Motion capture,161,63202,0.25,any,0.4
https://openalex.org/C127413603,Engineering,159,63202,0.25,any,0.4
https://openalex.org/C73301696,Formalism (music),159,63202,0.25,any,0.4
https://openalex.org/C161584116,Multivariate statistics,159,63202,0.25,any,0.4
https://openalex.org/C2778738651,Novelty,159,63202,0.25,any,0.4
https://openalex.org/C103088060,Error detection and correction,158,63202,0.25,any,0.4
https://openalex.org/C2775852435,Utterance,158,63202,0.25,any,0.4
https://openalex.org/C110046852,Computer-assisted translation,157,63202,0.25,any,0.4
https://openalex.org/C192562407,Materials science,157,63202,0.25,any,0.4
https://openalex.org/C45273575,Spectrogram,157,63202,0.25,any,0.4
https://openalex.org/C137800194,Interpolation (computer graphics),156,63202,0.25,any,0.4
https://openalex.org/C19269812,Satellite,156,63202,0.25,any,0.4
https://openalex.org/C146357865,Stage (stratigraphy),156,63202,0.25,any,0.4
https://openalex.org/C2777855551,Subject (documents),155,63202,0.25,any,0.4
https://openalex.org/C121687571,Activity recognition,154,63202,0.24,any,0.4
https://openalex.org/C157657479,Closed captioning,154,63202,0.24,any,0.4
https://openalex.org/C4554734,Knowledge base,154,63202,0.24,any,0.4
https://openalex.org/C547195049,Terminology,154,63202,0.24,any,0.4
https://openalex.org/C2776391266,Fundus (uterus),153,63202,0.24,any,0.4
https://openalex.org/C166704113,Image registration,153,63202,0.24,any,0.4
https://openalex.org/C158622935,Nonlinear system,153,63202,0.24,any,0.4
https://openalex.org/C105795698,Statistics,153,63202,0.24,any,0.4
https://openalex.org/C149782125,Econometrics,152,63202,0.24,any,0.4
https://openalex.org/C151800584,Gait,152,63202,0.24,any,0.4
https://openalex.org/C8880873,Genetic algorithm,152,63202,0.24,any,0.4
https://openalex.org/C56461940,Eye tracking,151,63202,0.24,any,0.4
https://openalex.org/C152745839,Fault detection and isolation,151,63202,0.24,any,0.4
https://openalex.org/C25810664,Ontology,151,63202,0.24,any,0.4
https://openalex.org/C16345878,Orientation (vector space),151,63202,0.24,any,0.4
https://openalex.org/C147547768,S-attributed grammar,150,63202,0.24,any,0.4
https://openalex.org/C199978012,Bearing (navigation),149,63202,0.24,any,0.4
https://openalex.org/C79158427,Analytics,148,63202,0.23,any,0.4
https://openalex.org/C33676613,Dimension (graph theory),148,63202,0.23,any,0.4
https://openalex.org/C2780150128,Extreme learning machine,148,63202,0.23,any,0.4
https://openalex.org/C520968082,Transliteration,148,63202,0.23,any,0.4
https://openalex.org/C5274069,Categorical variable,147,63202,0.23,any,0.4
https://openalex.org/C190470478,Invariant (physics),147,63202,0.23,any,0.4
https://openalex.org/C194969405,Virtual reality,147,63202,0.23,any,0.4
https://openalex.org/C160234255,Bayesian inference,146,63202,0.23,any,0.4
https://openalex.org/C511192102,Comprehension,146,63202,0.23,any,0.4
https://openalex.org/C106430172,Image restoration,146,63202,0.23,any,0.4
https://openalex.org/C67186912,Data modeling,145,63202,0.23,any,0.4
https://openalex.org/C177774035,Granularity,145,63202,0.23,any,0.4
https://openalex.org/C37616216,Lasso (programming language),145,63202,0.23,any,0.4
https://openalex.org/C2776461190,Word2vec,145,63202,0.23,any,0.4
https://openalex.org/C157170001,Applications of artificial intelligence,144,63202,0.23,any,0.4
https://openalex.org/C114289077,Statistical model,144,63202,0.23,any,0.4
https://openalex.org/C39432304,Environmental science,143,63202,0.23,any,0.4
https://openalex.org/C2778559731,Radiomics,143,63202,0.23,any,0.4
https://openalex.org/C53533937,Histogram,142,63202,0.22,any,0.4
https://openalex.org/C11731999,Spiking neural network,142,63202,0.22,any,0.4
https://openalex.org/C86803240,Biology,141,63202,0.22,any,0.4
https://openalex.org/C82876162,Latency (audio),141,63202,0.22,any,0.4
https://openalex.org/C2776175482,Transfer (computing),141,63202,0.22,any,0.4
https://openalex.org/C64869954,False positive paradox,140,63202,0.22,any,0.4
https://openalex.org/C2777286243,Grading (engineering),140,63202,0.22,any,0.4
https://openalex.org/C121375916,Principle of compositionality,140,63202,0.22,any,0.4
https://openalex.org/C51802942,Synchronous context-free grammar,140,63202,0.22,any,0.4
https://openalex.org/C2777045944,Zhàng,140,63202,0.22,any,0.4
https://openalex.org/C2781449363,Anaphora (linguistics),139,63202,0.22,any,0.4
https://openalex.org/C2777842544,Czech,138,63202,0.22,any,0.4
https://openalex.org/C2777413886,Fluency,138,63202,0.22,any,0.4
https://openalex.org/C159403335,Inflection,138,63202,0.22,any,0.4
https://openalex.org/C2779960059,Overhead (engineering),138,63202,0.22,any,0.4
https://openalex.org/C36454342,Radiography,138,63202,0.22,any,0.4
https://openalex.org/C58642233,Taxonomy (biology),138,63202,0.22,any,0.4
https://openalex.org/C191178318,Thresholding,138,63202,0.22,any,0.4
https://openalex.org/C74187038,Drug discovery,137,63202,0.22,any,0.4
https://openalex.org/C159437735,Gesture recognition,137,63202,0.22,any,0.4
https://openalex.org/C196216189,Wavelet transform,137,63202,0.22,any,0.4
https://openalex.org/C31170391,Hierarchy,136,63202,0.22,any,0.4
https://openalex.org/C55439883,Correctness,135,63202,0.21,any,0.4
https://openalex.org/C161831844,Lemmatisation,135,63202,0.21,any,0.4
https://openalex.org/C84114770,Quantum,135,63202,0.21,any,0.4
https://openalex.org/C78548338,Data compression,134,63202,0.21,any,0.4
https://openalex.org/C2986258472,Machine translation system,134,63202,0.21,any,0.4
https://openalex.org/C5339829,Machine vision,134,63202,0.21,any,0.4
https://openalex.org/C2780233690,Transparency (behavior),134,63202,0.21,any,0.4
https://openalex.org/C2781121862,Turkish,134,63202,0.21,any,0.4
https://openalex.org/C10485038,Hyperparameter optimization,133,63202,0.21,any,0.4
https://openalex.org/C100776233,Bridge (graph theory),131,63202,0.21,any,0.4
https://openalex.org/C120314980,Distributed computing,131,63202,0.21,any,0.4
https://openalex.org/C171268870,GRASP,131,63202,0.21,any,0.4
https://openalex.org/C134752490,Logical consequence,131,63202,0.21,any,0.4
https://openalex.org/C182306322,Order (exchange),130,63202,0.21,any,0.4
https://openalex.org/C143753070,Ultrasound,130,63202,0.21,any,0.4
https://openalex.org/C155032097,Backpropagation,129,63202,0.20,any,0.4
https://openalex.org/C203595873,Change detection,129,63202,0.20,any,0.4
https://openalex.org/C2779829184,Diabetic retinopathy,128,63202,0.20,any,0.4
https://openalex.org/C2776145597,Dropout (neural networks),128,63202,0.20,any,0.4
https://openalex.org/C61423126,Scripting language,128,63202,0.20,any,0.4
https://openalex.org/C44154836,Simulation,127,63202,0.20,any,0.4
https://openalex.org/C182365436,Variable (mathematics),127,63202,0.20,any,0.4
https://openalex.org/C2987834672,Action recognition,126,63202,0.20,any,0.4
https://openalex.org/C151927369,Neuromorphic engineering,126,63202,0.20,any,0.4
https://openalex.org/C2780922921,Paraphrase,126,63202,0.20,any,0.4
https://openalex.org/C14999030,Speech synthesis,126,63202,0.20,any,0.4
https://openalex.org/C163892561,Sørensen–Dice coefficient,126,63202,0.20,any,0.4
https://openalex.org/C27181475,Cross-validation,125,63202,0.20,any,0.4
https://openalex.org/C145420912,Mathematics education,125,63202,0.20,any,0.4
https://openalex.org/C150217764,Mean absolute percentage error,124,63202,0.20,any,0.4
https://openalex.org/C138602881,Confusion matrix,123,63202,0.19,any,0.4
https://openalex.org/C2780312720,Head (geology),123,63202,0.19,any,0.4
https://openalex.org/C2778818243,Optical coherence tomography,122,63202,0.19,any,0.4
https://openalex.org/C16910744,Test data,122,63202,0.19,any,0.4
https://openalex.org/C207685749,Domain knowledge,121,63202,0.19,any,0.4
https://openalex.org/C49441653,Odometry,121,63202,0.19,any,0.4
https://openalex.org/C2777113093,Pedestrian,121,63202,0.19,any,0.4
https://openalex.org/C94966114,Black box,120,63202,0.19,any,0.4
https://openalex.org/C62354387,Boundary (topology),120,63202,0.19,any,0.4
https://openalex.org/C19118579,Frequency domain,120,63202,0.19,any,0.4
https://openalex.org/C14166107,Net (polyhedron),120,63202,0.19,any,0.4
https://openalex.org/C155542232,Optical flow,120,63202,0.19,any,0.4
https://openalex.org/C90673727,Product (mathematics),119,63202,0.19,any,0.4
https://openalex.org/C139676723,Sign (mathematics),119,63202,0.19,any,0.4
https://openalex.org/C544519230,Computed tomography,118,63202,0.19,any,0.4
https://openalex.org/C2780165032,Energy consumption,118,63202,0.19,any,0.4
https://openalex.org/C2779130545,Brain tumor,117,63202,0.19,any,0.4
https://openalex.org/C60229501,Global Positioning System,117,63202,0.19,any,0.4
https://openalex.org/C2778551981,Pronoun,117,63202,0.19,any,0.4
https://openalex.org/C115051666,Ranging,117,63202,0.19,any,0.4
https://openalex.org/C70587473,Transformative learning,117,63202,0.19,any,0.4
https://openalex.org/C2777200299,Conversation,116,63202,0.18,any,0.4
https://openalex.org/C35219183,Portuguese,116,63202,0.18,any,0.4
https://openalex.org/C522192633,Sign language,116,63202,0.18,any,0.4
https://openalex.org/C89805583,Accelerometer,115,63202,0.18,any,0.4
https://openalex.org/C64876066,Cognitive neuroscience of visual object recognition,115,63202,0.18,any,0.4
https://openalex.org/C127313418,Geology,115,63202,0.18,any,0.4
https://openalex.org/C2776256026,Lung cancer,115,63202,0.18,any,0.4
https://openalex.org/C120665830,Optics,115,63202,0.18,any,0.4
https://openalex.org/C120217122,Precision agriculture,114,63202,0.18,any,0.4
https://openalex.org/C2781249084,Preference,114,63202,0.18,any,0.4
https://openalex.org/C157286648,Kalman filter,113,63202,0.18,any,0.4
https://openalex.org/C190502265,MNIST database,113,63202,0.18,any,0.4
https://openalex.org/C196083921,Variance (accounting),113,63202,0.18,any,0.4
https://openalex.org/C2776085556,Chen,112,63202,0.18,any,0.4
https://openalex.org/C2992525071,Federated learning,112,63202,0.18,any,0.4
https://openalex.org/C2779916870,Gaze,112,63202,0.18,any,0.4
https://openalex.org/C11727466,Inpainting,112,63202,0.18,any,0.4
https://openalex.org/C56739046,Knowledge management,112,63202,0.18,any,0.4
https://openalex.org/C28006648,Multi-task learning,112,63202,0.18,any,0.4
https://openalex.org/C2780684714,Part-of-speech tagging,112,63202,0.18,any,0.4
https://openalex.org/C100279451,Perplexity,112,63202,0.18,any,0.4
https://openalex.org/C28855332,Quantization (signal processing),112,63202,0.18,any,0.4
https://openalex.org/C159620131,Spatial analysis,112,63202,0.18,any,0.4
https://openalex.org/C2776429412,Aerial image,111,63202,0.18,any,0.4
https://openalex.org/C207201462,Bayes' theorem,109,63202,0.17,any,0.4
https://openalex.org/C19235068,Bengali,109,63202,0.17,any,0.4
https://openalex.org/C2944601119,Residual neural network,109,63202,0.17,any,0.4
https://openalex.org/C3261483,Frame rate,108,63202,0.17,any,0.4
https://openalex.org/C2780472235,Mammography,108,63202,0.17,any,0.4
https://openalex.org/C161840515,Terrain,108,63202,0.17,any,0.4
https://openalex.org/C2474386,Text corpus,108,63202,0.17,any,0.4
https://openalex.org/C54290928,Wearable technology,108,63202,0.17,any,0.4
https://openalex.org/C2778029271,Extension (predicate logic),107,63202,0.17,any,0.4
https://openalex.org/C152139883,Mutual information,107,63202,0.17,any,0.4
https://openalex.org/C169760540,Neuroscience,107,63202,0.17,any,0.4
https://openalex.org/C2776799497,Surface (topology),107,63202,0.17,any,0.4
https://openalex.org/C18762648,Work (physics),107,63202,0.17,any,0.4
https://openalex.org/C2778476105,Workload,107,63202,0.17,any,0.4
https://openalex.org/C117978034,Extractor,106,63202,0.17,any,0.4
https://openalex.org/C38822068,Denial-of-service attack,105,63202,0.17,any,0.4
https://openalex.org/C555293320,Diabetes mellitus,105,63202,0.17,any,0.4
https://openalex.org/C129792486,Language identification,105,63202,0.17,any,0.4
https://openalex.org/C125308379,Market segmentation,105,63202,0.17,any,0.4
https://openalex.org/C132964779,Raw data,105,63202,0.17,any,0.4
https://openalex.org/C95318506,Textual entailment,105,63202,0.17,any,0.4
https://openalex.org/C2781195486,Texture (cosmology),105,63202,0.17,any,0.4
https://openalex.org/C2776291640,Value (mathematics),105,63202,0.17,any,0.4
https://openalex.org/C158355884,Infrared,104,63202,0.16,any,0.4
https://openalex.org/C3019235130,Plant disease,104,63202,0.16,any,0.4
https://openalex.org/C2780844864,Pronunciation,104,63202,0.16,any,0.4
https://openalex.org/C33724603,Bayesian network,103,63202,0.16,any,0.4
https://openalex.org/C2778828372,Distributional semantics,103,63202,0.16,any,0.4
https://openalex.org/C93518851,Metadata,103,63202,0.16,any,0.4
https://openalex.org/C109718341,Metaheuristic,103,63202,0.16,any,0.4
https://openalex.org/C163258240,Power (physics),103,63202,0.16,any,0.4
https://openalex.org/C88796919,Backbone network,102,63202,0.16,any,0.4
https://openalex.org/C203479927,Controller (irrigation),102,63202,0.16,any,0.4
https://openalex.org/C185754541,FrameNet,102,63202,0.16,any,0.4
https://openalex.org/C145460709,Human–robot interaction,102,63202,0.16,any,0.4
https://openalex.org/C2780648208,Land cover,102,63202,0.16,any,0.4
https://openalex.org/C198352243,Line (geometry),102,63202,0.16,any,0.4
https://openalex.org/C99508421,Physical medicine and rehabilitation,102,63202,0.16,any,0.4
https://openalex.org/C9679016,Principle of maximum entropy,102,63202,0.16,any,0.4
https://openalex.org/C520049643,Voting,102,63202,0.16,any,0.4
https://openalex.org/C2779235283,Bilingual dictionary,101,63202,0.16,any,0.4
https://openalex.org/C207609745,Bootstrapping (finance),101,63202,0.16,any,0.4
https://openalex.org/C126706616,Lexical item,101,63202,0.16,any,0.4
https://openalex.org/C19527891,Medical physics,101,63202,0.16,any,0.4
https://openalex.org/C52146309,Schema (genetic algorithms),101,63202,0.16,any,0.4
https://openalex.org/C179926584,Transcription (linguistics),101,63202,0.16,any,0.4
https://openalex.org/C2778186239,Epilepsy,100,63202,0.16,any,0.4
https://openalex.org/C51167844,Latent variable,100,63202,0.16,any,0.4
https://openalex.org/C32834561,Subspace topology,100,63202,0.16,any,0.4
https://openalex.org/C87619178,Concatenation (mathematics),99,63202,0.16,any,0.4
